Environment,Episode,Robustness
6,27,0.00021381536914785726
0,21,0.010948253261118127
6,28,0.005659389181756548
0,22,0.010485180018749724
3,19,0.00165206820297056
9,20,0.0011948318420348623
6,29,0.0023910221786626884
4,29,0.010589799137807821
2,36,0.004636130847521302
11,18,0.002526470638281101
0,23,0.0013504083322857345
7,17,0.01442814156732197
8,18,0.0021543011326303034
3,20,0.004789224246124586
5,18,0.0010972719699975826
5,19,0.002517847027892803
11,19,0.0030919353031583253
8,19,0.003432647413368694
3,21,0.0009252451454446614
2,37,0.004125058903842328
3,22,0.0014843430498318183
10,21,0.0006943851714164145
4,30,0.007061548571992149
9,21,0.00835419696764239
7,18,0.002708193339926508
10,22,0.0014920455733014107
7,19,0.00019008599871642856
4,31,0.0011397733552533235
11,20,0.005845310560118737
0,24,0.0016966292757909195
11,21,0.008362267390116756
2,38,0.004229954943608789
6,30,0.010537553680833148
2,39,0.005509785453141793
0,25,0.010215896015467319
1,21,0.010146715177058438
6,31,0.0021920996502498603
8,20,0.0034381449182277687
10,23,0.002482757138864127
1,22,0.002966718269628875
8,21,0.014689701357253388
5,20,0.0035458974729366023
4,32,0.003077726797187437
3,23,0.0035673753330923257
4,33,0.0039055543730375994
6,32,0.00258267952090388
0,26,0.0033165990769495196
11,22,0.005371490110080705
2,40,0.0044876645719351006
8,22,0.008087821791995697
4,34,0.0005922284537013163
10,24,0.0020298880648360537
8,23,0.0010386320483199603
10,25,0.0004020098290599683
4,35,0.008660379040975622
3,24,0.0014676941167591183
0,27,0.0001306029717572446
9,22,0.002183640230768707
7,20,0.0012786229708398426
10,26,0.006271803265671458
5,21,0.0036977941211000787
5,22,0.0035626841357055926
10,27,0.004532446860132053
11,23,0.007970839074955324
11,24,0.004927172862930465
1,23,0.007267525555859968
10,28,0.002875788224210765
4,36,0.0020204586796793815
10,29,0.014578154236607712
4,37,0.0028141127451410917
2,41,0.0019412225466069952
8,24,0.007233060392406817
4,38,0.0015884523649615546
3,25,0.005390819100698819
6,33,0.0020269069544519083
3,26,0.0033232705164123744
7,21,0.004972019408545036
6,34,0.005379035771320007
9,23,0.0024404415200199175
11,25,0.01055627317888461
3,27,0.006507125536453528
3,28,0.002549330573027274
4,39,0.0011268560252178823
0,28,0.0023429207944789393
10,30,0.006222052137990167
1,24,0.008864071613126722
9,24,0.0013220969435132728
6,35,0.0020717590118132997
1,25,0.009085284094553928
2,42,0.0040122546835334
7,22,0.0010191274610424593
4,40,0.0008243079924345927
2,43,0.0006443933446063366
11,26,0.000892578689206034
10,31,0.0028352327931124854
9,25,0.0021013918699501442
7,23,0.0027826466863530956
7,24,0.006313095065005074
9,26,9.991719895290074e-06
1,26,0.002734403614398591
7,25,0.005328811014798859
4,41,0.010258269230105276
2,44,0.0025329564303265655
0,29,0.0021789059742741215
9,27,0.001943902144523519
0,30,0.006050549114852864
10,32,0.009502998336395292
9,28,0.0002799141722344897
2,45,0.004105860365826743
9,29,0.004448020906294084
1,27,0.0005914886551863785
11,27,0.0012141121054783238
6,36,0.00096452976925053
4,42,0.00039994776317963873
3,29,0.0005900093172796078
0,31,0.003634784527992374
8,25,0.010830574540392575
1,28,0.009551055936407937
4,43,0.010703828602282993
8,26,0.002381555439816326
7,26,0.00270128153216417
2,46,0.006787884442564056
11,28,0.005847991678588113
5,23,0.002734784164152175
7,27,0.005011091782559892
5,24,0.0003502445903362898
3,30,0.0009655446656154122
7,28,0.010653287315529057
11,29,0.0030496342414239735
8,27,0.0015900236338917788
7,29,0.002602390748115413
4,44,0.0018710725725856747
6,37,0.005252608261333846
9,30,0.00044403664694729963
10,33,0.0023481931404199
8,28,0.009459372215132194
9,31,0.00044880143886199056
6,38,0.007317979770015451
9,32,0.003766444927342516
9,33,0.003187006364936854
0,32,0.0011870128415725836
4,45,0.0005580003163912599
0,33,0.0015219534268045981
4,46,0.002097503375469833
4,47,0.0008570279499007273
9,34,0.009788874080866745
3,31,0.00696560274193323
5,25,0.005078642205046391
4,48,0.002907529119582322
1,29,0.003005142310183194
10,34,0.007210522873967114
0,34,0.00204179851826531
3,32,0.0023101441249634737
0,35,0.0006254509795944989
0,36,0.005624739714160746
3,33,0.001368435443572319
2,47,0.004820684041684144
6,39,0.00011701998729870752
6,40,0.0014612759408265327
7,30,0.004934291570706647
4,49,0.0008040950862476422
6,41,0.0009716970912185229
1,30,0.015891395624533684
9,35,0.0026525364472151855
3,34,0.005967600585868199
11,30,0.0043712807416687385
2,48,0.005491457173584449
0,37,0.0012873284333938355
9,36,0.00691030451230285
8,29,0.0061370646008414645
11,31,0.005684384138762565
3,35,2.936396442652922e-05
2,49,0.000965125997077175
7,31,0.008655295776496439
2,50,0.0005986551564263302
3,36,0.011798828743248314
2,51,0.009266721513901718
4,50,0.0074593369720561235
2,52,0.0029960048928961876
3,37,0.005423409691595278
3,38,0.007227206936830023
5,26,0.00012543713884507687
7,32,0.002716173452007715
5,27,0.003162773385759911
0,38,0.004768681536567015
7,33,0.003656433079731746
0,39,0.004038053899089143
9,37,0.011032547074251131
4,51,0.004133912889376826
3,39,0.006192394704001597
10,35,0.013547269563685203
4,52,0.007475117916143314
9,38,0.0055779672270615584
11,32,0.0005726926201906242
0,40,0.004397704656453626
7,34,0.003994397184710615
6,42,0.0017519413720000487
3,40,0.0010476894076616346
1,31,0.005277330608629897
11,33,0.006036303572436277
4,53,0.002815546184581335
7,35,0.0037816299617004674
10,36,0.0018749026370650408
5,28,0.0032040317764998084
2,53,0.009204698175415348
7,36,0.0017748597854792096
4,54,0.00975767339468935
4,55,0.001907894077091115
9,39,0.005911876852427708
6,43,0.008524655119063505
3,41,0.000810528557539509
1,32,0.0024327308352135313
8,30,0.0012302628374334587
9,40,0.0009206218655581529
7,37,0.009021534650705036
8,31,0.006393420875083119
7,38,0.0029560420800208882
8,32,0.0055112772069275725
11,34,0.004139812322742208
10,37,0.0009268446340912236
5,29,0.00322995013633625
9,41,0.0024052355168051563
0,41,0.005985681913224669
2,54,0.007454368334773705
3,42,0.0035947921328811708
8,33,0.009617021272477677
8,34,0.0020406857714696663
7,39,0.002852625534492899
7,40,0.012393878094525922
11,35,0.001993750506973098
10,38,0.001647737592621358
3,43,0.003924684107644905
7,41,0.0037151810502882507
4,56,0.00781281333459999
9,42,0.001675321513463765
0,42,0.001875099733414265
7,42,0.008590314279492462
11,36,0.0014746712413177925
1,33,0.0012827732910660368
6,44,0.013232669536859757
1,34,0.01340190471129011
5,30,0.0005327503018238318
10,39,0.0014919762969775527
9,43,0.0017018520574397754
10,40,0.00010690329986696653
8,35,0.002972815274479828
0,43,0.0003540482436381609
11,37,0.0013335073268187572
7,43,0.008422507028234617
10,41,0.001308486327945342
1,35,0.0022951912600653428
11,38,0.0011096734684502181
2,55,0.0002765825072501976
0,44,0.00030445826900014905
1,36,0.004436476125383022
2,56,0.001284411114727272
9,44,0.0016766427684534214
8,36,0.0008851402460634782
0,45,0.0013013762973755755
1,37,0.01179959670061565
6,45,0.007524392374225678
