Environment,Episode,Robustness,Reward,End_Condition
2,22,-0.13624272685175073,-0.13624272685175073,no_reach_no_collision
3,22,-0.02465599085062858,-0.06749573378842522,reach_no_stay_collision
4,22,-0.02278368307187204,-0.06021289169821163,reach_no_stay_collision
5,22,-0.09971005464592024,-0.09971005464592024,no_reach_no_collision
6,22,-0.16396390258358076,-0.16396390258358076,no_reach_no_collision
7,22,-0.028226966441094712,-0.028226966441094712,reach_no_stay_no_collision
8,22,-0.08378722844811218,-0.08378722844811218,no_reach_no_collision
9,22,-0.04106685134783589,-0.04499191256693524,reach_no_stay_collision
10,22,-0.1340270814697828,-0.1340270814697828,no_reach_no_collision
11,22,-0.0764728257076248,-0.0764728257076248,no_reach_no_collision
0,23,-0.024301115908819625,-0.037855139455014127,no_reach_no_collision
1,23,-0.06222742583131875,-0.06222742583131875,no_reach_no_collision
2,23,-0.11338184382276308,-0.11338184382276308,no_reach_no_collision
3,23,-0.13021226821036627,-0.13021226821036627,no_reach_no_collision
4,23,-0.17377784027422483,-0.17377784027422483,no_reach_no_collision
5,23,-0.13150859656301225,-0.13150859656301225,no_reach_no_collision
6,23,-0.024792964930383337,-0.028702129970966217,no_reach_no_collision
7,23,-0.011113717232882073,-0.025535334009266143,reach_no_stay_no_collision
8,23,-0.07342650169586432,-0.07342650169586432,no_reach_no_collision
9,23,-0.11500502589813634,-0.11500502589813634,no_reach_no_collision
10,23,-0.1539375090659606,-0.1539375090659606,no_reach_no_collision
11,23,-0.06144181591412194,-0.06144181591412194,no_reach_collision
0,24,-0.17437832199698075,-0.17437832199698075,no_reach_collision
1,24,-0.16319519485415182,-0.16319519485415182,no_reach_no_collision
2,24,-0.09950279291781565,-0.09950279291781565,no_reach_no_collision
3,24,-0.0767047369498517,-0.0767047369498517,no_reach_collision
4,24,-0.11866748856309549,-0.11866748856309549,no_reach_no_collision
5,24,-0.09353645742552653,-0.09353645742552653,no_reach_collision
6,24,-0.11463287285138625,-0.11463287285138625,no_reach_no_collision
7,24,-0.04481982460399177,-0.04481982460399177,reach_no_stay_no_collision
8,24,-0.149906617999815,-0.149906617999815,no_reach_no_collision
9,24,-0.11645220638592059,-0.11645220638592059,no_reach_collision
10,24,-0.0811397329009988,-0.0811397329009988,no_reach_no_collision
11,24,-0.09587847077683309,-0.09587847077683309,no_reach_no_collision
0,25,-0.15855460774870694,-0.15855460774870694,no_reach_no_collision
1,25,-0.15346135375949913,-0.15346135375949913,no_reach_no_collision
2,25,-0.013955671680347895,-0.013955671680347895,reach_no_stay_no_collision
3,25,-0.10633559252892393,-0.10633559252892393,no_reach_no_collision
4,25,-0.09186914779326869,-0.09186914779326869,no_reach_no_collision
5,25,-0.053221024837886946,-0.053221024837886946,no_reach_collision
6,25,-0.05943401598653773,-0.05943401598653773,reach_no_stay_no_collision
7,25,-0.08951138835567042,-0.08951138835567042,reach_no_stay_collision
8,25,-0.10192520469475481,-0.10192520469475481,reach_no_stay_collision
9,25,-0.11775484086457243,-0.11775484086457243,no_reach_no_collision
