Environment,Episode,Robustness,Reward,End_Condition
0,0,-0.08491750088132602,-0.08491750088132602,no_reach_no_collision
0,1,-0.14073171406527565,-0.14073171406527565,no_reach_no_collision
0,2,-0.1655517479961028,-0.1655517479961028,no_reach_no_collision
0,3,-0.1368197367819848,-0.1368197367819848,no_reach_no_collision
0,4,-0.15279013362919763,-0.15279013362919763,no_reach_no_collision
0,5,-0.14459149859934992,-0.14459149859934992,no_reach_no_collision
0,6,-0.14007259616549184,-0.14007259616549184,no_reach_no_collision
0,7,-0.08258684613539537,-0.08258684613539537,no_reach_no_collision
0,8,-0.0884232714287699,-0.0884232714287699,no_reach_no_collision
0,9,-0.10968139154702218,-0.10968139154702218,no_reach_no_collision
0,10,-0.12009551158068742,-0.12009551158068742,no_reach_no_collision
0,11,-0.04715149125815973,-0.04715149125815973,no_reach_no_collision
0,12,-0.036298325930629136,-0.036298325930629136,no_reach_no_collision
0,13,-0.021451078766199633,-0.021451078766199633,no_reach_no_collision
0,14,-0.10230538978725642,-0.10230538978725642,no_reach_no_collision
0,15,-0.031871379419702,-0.031871379419702,no_reach_no_collision
0,16,-0.04240838786398224,-0.04240838786398224,no_reach_no_collision
0,17,-0.05061506962495883,-0.05061506962495883,no_reach_no_collision
0,18,-0.017719330519150697,-0.017719330519150697,no_reach_no_collision
0,19,-0.05697533272174189,-0.05697533272174189,no_reach_no_collision
0,20,-0.03088064187971366,-0.03088064187971366,reach_no_stay_no_collision
0,21,-0.04179192122157056,-0.04179192122157056,no_reach_no_collision
0,22,-0.04717495578535534,-0.04717495578535534,no_reach_no_collision
0,23,-0.01006477256264222,-0.01006477256264222,reach_no_stay_no_collision
0,24,-0.029497110923610115,-0.029497110923610115,reach_no_stay_no_collision
0,25,-0.010110101585102182,-0.010110101585102182,no_reach_no_collision
0,26,-0.01674068334390544,-0.01674068334390544,reach_no_stay_no_collision
0,27,-0.02708667961027694,-0.02708667961027694,reach_no_stay_no_collision
0,28,-0.011115591035356531,-0.011115591035356531,reach_no_stay_no_collision
0,29,-0.02924145714635829,-0.02924145714635829,reach_no_stay_no_collision
0,30,-0.004098178802873595,-0.004098178802873595,reach_no_stay_no_collision
0,31,-0.015940412404674257,-0.015940412404674257,reach_no_stay_no_collision
0,32,0.009645702588788973,0.009645702588788973,reach_stay_no_collision
0,33,-0.03443003404831402,-0.03443003404831402,reach_no_stay_no_collision
0,34,-0.020688640475144595,-0.020688640475144595,reach_no_stay_no_collision
0,35,0.004436070973927387,0.004436070973927387,reach_stay_no_collision
0,36,-0.017133489198714904,-0.017133489198714904,reach_no_stay_no_collision
0,37,-0.04489635998140498,-0.04489635998140498,reach_no_stay_no_collision
0,38,-0.02009225055346407,-0.02009225055346407,reach_no_stay_no_collision
0,39,0.0046746701435910285,0.0046746701435910285,reach_stay_no_collision
