Environment,Episode,Robustness,Reward,End_Condition
0,0,-0.1224796962085757,-0.1224796962085757,reach_no_stay_no_collision
0,1,-0.022295743928043555,-0.022295743928043555,reach_no_stay_collision
0,2,-0.13968013911155264,-0.13968013911155264,no_reach_collision
0,3,-0.07428950375503399,-0.07428950375503399,no_reach_collision
0,4,-0.1100327572958772,-0.1100327572958772,no_reach_collision
0,5,-0.03151288219896571,-0.03151288219896571,reach_no_stay_collision
0,6,-0.11706411867021353,-0.11706411867021353,no_reach_collision
0,7,-0.11510525497415879,-0.11510525497415879,no_reach_collision
0,8,-0.022422447321347985,-0.022422447321347985,reach_no_stay_collision
0,9,-0.0436853001792739,-0.0436853001792739,reach_no_stay_collision
0,10,-0.06316074943321232,-0.06316074943321232,reach_no_stay_collision
0,11,-0.10443349657560363,-0.10443349657560363,reach_no_stay_collision
0,12,-0.016452722750510528,-0.016452722750510528,reach_no_stay_collision
0,13,-0.05249207080925214,-0.05249207080925214,reach_no_stay_collision
0,14,-0.027576767563735182,-0.027576767563735182,reach_no_stay_collision
0,15,-0.03856229607126377,-0.03856229607126377,reach_no_stay_collision
0,16,-0.023924118952397867,-0.023924118952397867,reach_no_stay_collision
0,17,-0.03868377491389882,-0.03868377491389882,reach_no_stay_collision
0,18,-0.013228793517071444,-0.013228793517071444,reach_no_stay_collision
0,19,-0.015168197938779725,-0.015168197938779725,reach_no_stay_collision
0,20,-0.0638494611229065,-0.0638494611229065,reach_no_stay_collision
0,21,-0.03387036321498914,-0.03387036321498914,reach_no_stay_collision
0,22,-0.03443237477144617,-0.03443237477144617,reach_no_stay_collision
0,23,-0.015752850106958517,-0.015752850106958517,reach_no_stay_collision
0,24,-0.01531569584873452,-0.01531569584873452,reach_no_stay_collision
0,25,-0.01746732508415135,-0.01746732508415135,reach_no_stay_collision
0,26,-0.008306515556215668,-0.008306515556215668,reach_no_stay_collision
0,27,-0.017878131099798994,-0.017878131099798994,reach_no_stay_collision
0,28,-0.025528737512020252,-0.025528737512020252,reach_no_stay_collision
0,29,-0.005004768773403008,-0.005004768773403008,reach_stay_collision
0,30,-0.01859692605158678,-0.01859692605158678,reach_no_stay_collision
0,31,-0.035010693677962404,-0.035010693677962404,reach_no_stay_collision
0,32,-0.03457623198507276,-0.03457623198507276,reach_no_stay_collision
0,33,-0.009205582407024649,-0.009205582407024649,reach_stay_collision
0,34,-0.01005340699909307,-0.01005340699909307,reach_no_stay_collision
0,35,-0.003734316577025675,-0.003734316577025675,reach_stay_collision
0,36,-0.02253309841159831,-0.02253309841159831,reach_no_stay_collision
0,37,-0.004422870767318808,-0.004422870767318808,reach_no_stay_collision
0,38,-0.007679840423991464,-0.007679840423991464,reach_no_stay_collision
0,39,-0.001680505937335184,-0.001680505937335184,reach_no_stay_no_collision
0,40,-0.00011720458111934978,-0.00011720458111934978,reach_stay_collision
0,41,-0.007538609400194178,-0.007538609400194178,reach_no_stay_no_collision
0,42,-0.012486397271916175,-0.012486397271916175,reach_stay_collision
0,43,-0.009417722310651785,-0.009417722310651785,reach_no_stay_collision
0,44,0.0009096636092076511,0.0009096636092076511,reach_stay_no_collision
0,45,0.0009039987803338423,0.0009039987803338423,reach_stay_no_collision
0,46,-0.040323276439733394,-0.040323276439733394,reach_no_stay_collision
0,47,-0.017105478329247206,-0.017105478329247206,reach_no_stay_collision
0,48,-0.003589813776459099,-0.003589813776459099,reach_stay_collision
0,49,-0.005427397090997,-0.005427397090997,reach_no_stay_collision
0,50,-0.003192297525328878,-0.003192297525328878,reach_no_stay_no_collision
0,51,-0.0016851837750922992,-0.0016851837750922992,reach_stay_collision
0,52,-0.011084578471799104,-0.011084578471799104,reach_no_stay_collision
0,53,-0.007352994444474273,-0.007352994444474273,reach_stay_collision
0,54,-0.019997238737720833,-0.019997238737720833,reach_no_stay_collision
0,55,-0.0245446350463517,-0.0245446350463517,reach_no_stay_collision
0,56,-0.0034550485179795365,-0.0034550485179795365,reach_stay_collision
0,57,-0.01693407178736533,-0.01693407178736533,reach_no_stay_no_collision
0,58,-0.015937087145240194,-0.015937087145240194,reach_no_stay_no_collision
0,59,0.0006183687534535229,0.0006183687534535229,reach_stay_no_collision
0,60,0.0023589015623196215,0.0023589015623196215,reach_stay_no_collision
0,61,0.004663380741919682,0.004663380741919682,reach_stay_no_collision
0,62,-0.003389209738152415,-0.003389209738152415,reach_no_stay_no_collision
0,63,0.002358527319708044,0.002358527319708044,reach_stay_no_collision
0,64,0.003539618851525747,0.003539618851525747,reach_stay_no_collision
0,65,-0.004970024371248364,-0.004970024371248364,reach_stay_collision
0,66,-0.003681722722316646,-0.003681722722316646,reach_no_stay_no_collision
0,67,-0.01076713724005507,-0.01076713724005507,reach_stay_collision
0,68,-0.0037343262758182325,-0.0037343262758182325,reach_stay_collision
0,69,-0.013905637473589683,-0.013905637473589683,reach_stay_collision
0,70,-0.008041303263293338,-0.008041303263293338,reach_no_stay_no_collision
0,71,-0.007963821098560489,-0.007963821098560489,reach_no_stay_no_collision
0,72,-0.0028640375787534027,-0.0028640375787534027,reach_stay_collision
0,73,0.005101110046588494,0.005101110046588494,reach_stay_no_collision
0,74,-0.0028997397694501617,-0.0028997397694501617,reach_stay_collision
0,75,-0.0008774809304255352,-0.0008774809304255352,reach_no_stay_no_collision
0,76,0.0023209388368550903,0.0023209388368550903,reach_stay_no_collision
0,77,0.0007950248255277556,0.0007950248255277556,reach_stay_no_collision
0,78,-0.0011140742817613326,-0.0011140742817613326,reach_stay_collision
0,79,-0.008614914296469309,-0.008614914296469309,reach_stay_collision
0,80,-0.006160519123862288,-0.006160519123862288,reach_no_stay_no_collision
0,81,-0.002038501228603898,-0.002038501228603898,reach_no_stay_no_collision
0,82,-0.005733307906414296,-0.005733307906414296,reach_no_stay_collision
0,83,-0.004041861361735576,-0.004041861361735576,reach_no_stay_no_collision
0,84,-0.009869715864114635,-0.009869715864114635,reach_no_stay_no_collision
0,85,-0.009861561224412726,-0.009861561224412726,reach_no_stay_no_collision
0,86,-0.0005294274685836708,-0.0005294274685836708,reach_no_stay_no_collision
0,87,0.014057574863701712,0.014057574863701712,reach_stay_no_collision
0,88,-0.0032442348595071377,-0.0032442348595071377,reach_stay_collision
0,89,0.0013834678574124563,0.0013834678574124563,reach_stay_no_collision
0,90,0.004608685296609245,0.004608685296609245,reach_stay_no_collision
0,91,-0.004070813955758933,-0.004070813955758933,reach_no_stay_no_collision
0,92,0.0032265894514448314,0.0032265894514448314,reach_stay_no_collision
0,93,0.0021731176254226013,0.0021731176254226013,reach_stay_no_collision
0,94,-0.007869439279893831,-0.007869439279893831,reach_stay_collision
0,95,0.014460605046330573,0.014460605046330573,reach_stay_no_collision
0,96,-0.009063787664321385,-0.009063787664321385,reach_stay_collision
0,97,0.0036036165711157107,0.0036036165711157107,reach_stay_no_collision
0,98,0.0033685500194274784,0.0033685500194274784,reach_stay_no_collision
0,99,0.008179487624656716,0.008179487624656716,reach_stay_no_collision
0,100,-0.005680262501632817,-0.005680262501632817,reach_no_stay_collision
0,101,-0.003813951102969084,-0.003813951102969084,reach_no_stay_no_collision
0,102,0.0030230649272063904,0.0030230649272063904,reach_stay_no_collision
0,103,0.005958160597692674,0.005958160597692674,reach_stay_no_collision
0,104,0.0016165898735521732,0.0016165898735521732,reach_stay_no_collision
0,105,0.004480585840737128,0.004480585840737128,reach_stay_no_collision
0,106,0.0012653310332485616,0.0012653310332485616,reach_stay_no_collision
0,107,-0.0018567169875226934,-0.0018567169875226934,reach_stay_collision
0,108,-0.0049241047097499865,-0.0049241047097499865,reach_no_stay_collision
0,109,-0.002952859778745792,-0.002952859778745792,reach_no_stay_collision
0,110,0.0003551360709773861,0.0003551360709773861,reach_stay_no_collision
0,111,-0.003202078183489925,-0.003202078183489925,reach_stay_collision
0,112,-0.007478679540147349,-0.007478679540147349,reach_no_stay_no_collision
0,113,0.0028815567847405854,0.0028815567847405854,reach_stay_no_collision
0,114,-0.009811021041026139,-0.009811021041026139,reach_stay_collision
0,115,-0.0012764674531053274,-0.0012764674531053274,reach_stay_collision
0,116,-0.01259674777368833,-0.01259674777368833,reach_no_stay_no_collision
0,117,2.8292599826194864e-05,2.8292599826194864e-05,reach_stay_no_collision
0,118,0.004284196035918862,0.004284196035918862,reach_stay_no_collision
0,119,0.00843770733593952,0.00843770733593952,reach_stay_no_collision
0,120,0.0009687260877504177,0.0009687260877504177,reach_stay_no_collision
0,121,-0.0010644997469943275,-0.0010644997469943275,reach_stay_collision
0,122,0.0044997295824890215,0.0044997295824890215,reach_stay_no_collision
0,123,0.000126058314925237,0.000126058314925237,reach_stay_no_collision
0,124,0.0012093639242675494,0.0012093639242675494,reach_stay_no_collision
0,125,0.004578077110425127,0.004578077110425127,reach_stay_no_collision
0,126,0.007339458677145416,0.007339458677145416,reach_stay_no_collision
0,127,0.010033993461704468,0.010033993461704468,reach_stay_no_collision
0,128,0.005827682828280906,0.005827682828280906,reach_stay_no_collision
0,129,0.005111908002093133,0.005111908002093133,reach_stay_no_collision
0,130,-0.01158930039154274,-0.01158930039154274,reach_stay_collision
0,131,0.0004069560475910908,0.0004069560475910908,reach_stay_no_collision
0,132,0.008882135835955285,0.008882135835955285,reach_stay_no_collision
0,133,-0.00031573330180316786,-0.00031573330180316786,reach_no_stay_no_collision
0,134,0.008474335898626744,0.008474335898626744,reach_stay_no_collision
0,135,-0.0012510681623958929,-0.0012510681623958929,reach_stay_collision
0,136,-0.00989394835935689,-0.00989394835935689,reach_no_stay_collision
0,137,0.006989865797911022,0.006989865797911022,reach_stay_no_collision
0,138,0.0020712985271834107,0.0020712985271834107,reach_stay_no_collision
0,139,-0.010754476419961112,-0.010754476419961112,reach_stay_collision
0,140,0.005473663623788781,0.005473663623788781,reach_stay_no_collision
0,141,0.006029263460265652,0.006029263460265652,reach_stay_no_collision
0,142,0.007057622550771567,0.007057622550771567,reach_stay_no_collision
0,143,-0.005834436915313029,-0.005834436915313029,reach_no_stay_no_collision
0,144,0.01198691607042314,0.01198691607042314,reach_stay_no_collision
0,145,-0.0013243326122320195,-0.0013243326122320195,reach_no_stay_no_collision
0,146,-0.004676920969932085,-0.004676920969932085,reach_stay_collision
0,147,0.010086800848526343,0.010086800848526343,reach_stay_no_collision
0,148,-0.006648479867303481,-0.006648479867303481,reach_stay_collision
0,149,0.010883417502771792,0.010883417502771792,reach_stay_no_collision
0,150,-0.0037115198526128934,-0.0037115198526128934,reach_no_stay_no_collision
0,151,-0.0038533209189986,-0.0038533209189986,reach_stay_collision
0,152,0.0059599049046558765,0.0059599049046558765,reach_stay_no_collision
0,153,-0.009733306248500427,-0.009733306248500427,reach_stay_collision
0,154,-0.006690061181045906,-0.006690061181045906,reach_stay_collision
0,155,0.007148718047836792,0.007148718047836792,reach_stay_no_collision
0,156,0.0006902466828226511,0.0006902466828226511,reach_stay_no_collision
0,157,0.005663018862396608,0.005663018862396608,reach_stay_no_collision
0,158,0.009225316963254186,0.009225316963254186,reach_stay_no_collision
0,159,0.009357136915934525,0.009357136915934525,reach_stay_no_collision
0,160,0.0029537824478589395,0.0029537824478589395,reach_stay_no_collision
0,161,0.006697196618203886,0.006697196618203886,reach_stay_no_collision
0,162,0.007061162163552591,0.007061162163552591,reach_stay_no_collision
0,163,-0.006723026174645177,-0.006723026174645177,reach_stay_collision
0,164,0.006780874683875171,0.006780874683875171,reach_stay_no_collision
0,165,0.009364649364873717,0.009364649364873717,reach_stay_no_collision
0,166,0.008066759557590028,0.008066759557590028,reach_stay_no_collision
0,167,0.009909328389727409,0.009909328389727409,reach_stay_no_collision
0,168,0.0006171445459923729,0.0006171445459923729,reach_stay_no_collision
0,169,0.001942870259738206,0.001942870259738206,reach_stay_no_collision
0,170,0.00064966742960006,0.00064966742960006,reach_stay_no_collision
0,171,0.009399849677273784,0.009399849677273784,reach_stay_no_collision
0,172,0.009683110786603982,0.009683110786603982,reach_stay_no_collision
0,173,0.009519405961334694,0.009519405961334694,reach_stay_no_collision
0,174,0.0065339814347216765,0.0065339814347216765,reach_stay_no_collision
0,175,0.006309097548485604,0.006309097548485604,reach_stay_no_collision
0,176,0.0022363351815587046,0.0022363351815587046,reach_stay_no_collision
0,177,0.007489430607295452,0.007489430607295452,reach_stay_no_collision
0,178,0.008431408747251404,0.008431408747251404,reach_stay_no_collision
0,179,0.0049084762845995646,0.0049084762845995646,reach_stay_no_collision
0,180,0.0039803308822769674,0.0039803308822769674,reach_stay_no_collision
0,181,0.009546677049698376,0.009546677049698376,reach_stay_no_collision
0,182,0.008235355002902338,0.008235355002902338,reach_stay_no_collision
0,183,0.0071936864786303414,0.0071936864786303414,reach_stay_no_collision
0,184,0.008886181280075114,0.008886181280075114,reach_stay_no_collision
0,185,0.01048082050771141,0.01048082050771141,reach_stay_no_collision
0,186,0.008098876312261109,0.008098876312261109,reach_stay_no_collision
0,187,0.0044596639308594685,0.0044596639308594685,reach_stay_no_collision
0,188,0.00860445473018491,0.00860445473018491,reach_stay_no_collision
0,189,0.013071063386412247,0.013071063386412247,reach_stay_no_collision
0,190,-0.0065951269578138245,-0.0065951269578138245,reach_no_stay_no_collision
0,191,0.008463115164273772,0.008463115164273772,reach_stay_no_collision
0,192,0.007416759424897472,0.007416759424897472,reach_stay_no_collision
0,193,0.00039785232852669605,0.00039785232852669605,reach_stay_no_collision
0,194,0.0024594473557487777,0.0024594473557487777,reach_stay_no_collision
0,195,0.0029644351464163006,0.0029644351464163006,reach_stay_no_collision
0,196,0.010899848034272203,0.010899848034272203,reach_stay_no_collision
0,197,-0.0005104924335726062,-0.0005104924335726062,reach_stay_collision
0,198,0.0069409860210327065,0.0069409860210327065,reach_stay_no_collision
0,199,0.010446063593943072,0.010446063593943072,reach_stay_no_collision
0,200,0.007069332138710728,0.007069332138710728,reach_stay_no_collision
0,201,0.011265979738801416,0.011265979738801416,reach_stay_no_collision
0,202,0.0030050743390561754,0.0030050743390561754,reach_stay_no_collision
0,203,0.002128641807391949,0.002128641807391949,reach_stay_no_collision
0,204,0.000682826426460878,0.000682826426460878,reach_stay_no_collision
0,205,-0.0035991257959891755,-0.0035991257959891755,reach_stay_collision
0,206,0.00937589217662413,0.00937589217662413,reach_stay_no_collision
0,207,0.0033622022726480343,0.0033622022726480343,reach_stay_no_collision
0,208,0.00423576039055569,0.00423576039055569,reach_stay_no_collision
