Environment,Episode,Robustness
5,27,-0.08299423949914199
6,29,-0.13569062581255514
3,32,-0.13370597980212168
8,27,-0.12708153208183873
0,36,-0.11866109936927176
7,27,-0.05041217721747493
5,28,-0.10615679431655574
0,37,-0.15302847679499923
3,33,-0.10179224883283162
8,28,-0.1008773667844897
4,35,-0.06444322975810056
10,34,-0.023468677474350098
11,35,-0.06964263427263223
8,29,-0.12958690148010482
2,37,-0.10118335675359867
1,24,-0.044021753292549856
11,36,-0.07270535291778651
7,28,-0.1251200760685163
3,34,-0.061635857100063515
8,30,-0.12343313065203175
11,37,-0.11421177786215823
2,38,-0.15103122538644456
4,36,-0.08268648846768079
0,38,-0.06680130685023783
8,31,-0.14535755662369548
9,31,-0.09727083092422238
11,38,-0.1405402620141272
1,25,-0.045034607976144767
6,30,-0.10476641287757951
10,35,-0.05828906076471241
9,32,-0.15360339075548626
4,37,-0.09020054017742275
2,39,-0.12522707672429154
11,39,-0.14240777082184655
4,38,-0.14547866800670545
6,31,-0.12018388186020558
10,36,-0.0714676383554904
3,35,-0.0501162508618536
4,39,-0.07405541056069334
2,40,-0.11479947304064482
10,37,-0.12347681121955446
9,33,-0.0968609066335628
10,38,-0.16011400361803663
6,32,-0.11824321186781535
5,29,-0.08372743090043347
10,39,-0.15279791875304485
2,41,-0.06851446311608908
0,39,-0.08421659999667493
9,34,-0.13168148162439744
4,40,-0.11782537802685254
8,32,-0.09605704744134837
2,42,-0.10509121274583018
11,40,-0.10863704135116654
3,36,-0.0987247358898918
0,40,-0.08903005934856302
5,30,-0.11402408043327182
7,29,-0.04517171345187579
4,41,-0.15647905008777654
6,33,-0.07396151636557502
0,41,-0.1343387571996233
11,41,-0.10527558057040422
11,42,-0.15194236891732132
4,42,-0.12853500398937076
3,37,-0.08575485885148758
1,26,-0.05474649800116052
3,38,-0.13697151464690416
7,30,-0.08203570159607533
0,42,-0.07834792823707863
11,43,-0.11435267560760622
7,31,-0.12608622706729816
4,43,-0.08878376076588992
1,27,-0.06540452234088048
6,34,-0.13345468900801297
9,35,-0.11934447315219458
0,43,-0.1340726330047271
6,35,-0.13085728452864068
7,32,-0.14473685169259567
9,36,-0.10757126183755815
3,39,-0.0998086955303911
1,28,-0.15368757095879326
6,36,-0.14976948420704267
11,44,-0.13018533845216904
2,43,-0.06106201174057273
9,37,-0.13243641689805963
3,40,-0.1428739164385602
6,37,-0.11059270449736387
7,33,-0.1211636300278907
8,33,-0.04521029674166574
1,29,-0.11801510615188658
0,44,-0.0822561795429137
1,30,-0.12016255688825021
7,34,-0.1422698262261768
5,31,-0.07705923898650689
2,44,-0.06358540231866464
6,38,-0.03633834717914733
7,35,-0.10397073370372586
10,40,-0.05039114944585629
5,32,-0.09903760886334458
6,39,-0.12788140983404594
2,45,-0.13582089117530205
5,33,-0.0827541467117501
6,40,-0.13665638633482266
11,45,-0.08622502942649972
5,34,-0.15143292250584672
9,38,-0.06413667371170019
2,46,-0.12315050350804156
0,45,-0.10664741568257495
11,46,-0.11003513026942043
2,47,-0.13963847349759986
9,39,-0.12003355172795614
2,48,-0.13268910897079086
4,44,-0.09764931403875082
11,47,-0.12835948286812768
0,46,-0.15827022746880096
8,34,-0.09810344801115732
3,41,-0.05667428916730087
9,40,-0.1082214984571458
7,36,-0.07655711710837118
4,45,-0.12066154488130078
6,41,-0.10285574465091564
5,35,-0.09148201033373422
0,47,-0.05932768912046418
10,41,-0.08020260412654963
2,49,-0.13349578110229487
4,46,-0.11752055529113521
6,42,-0.13888238901817065
5,36,-0.1255514807353836
7,37,-0.14974134239048703
1,31,-0.09721063877384835
7,38,-0.08204137411957486
11,48,-0.09628143348781112
8,35,-0.09464665851338076
2,50,-0.05278591340033918
10,42,-0.1081606088089462
4,47,-0.1214620388679923
0,48,-0.11575470521886445
5,37,-0.1214250396603266
11,49,-0.09387075109055104
6,43,-0.10048956775129035
7,39,-0.08328616829000464
6,44,-0.1271906834354579
0,49,-0.09231633910033149
9,41,-0.1117291568148903
11,50,-0.1546430373680429
0,50,-0.10465356772169752
8,36,-0.0627747599171157
1,32,-0.10706503819803724
6,45,-0.135379224015828
4,48,-0.04565202502939619
