Environment,Episode,Robustness
5,58,-0.1145345311915452
8,66,-0.13788022786079412
9,41,-0.05166962125812356
5,59,-0.1312701871865762
1,55,-0.0936068672945879
4,62,-0.08961300950569454
0,58,-0.049614043043025954
0,59,-0.11609284252942
2,59,-0.0704870331169589
3,52,-0.16170616969637983
9,42,-0.12977291276360933
7,54,-0.0877193545163885
11,58,-0.10563843412679395
6,53,-0.1329213263980385
4,63,-0.09649583507561409
9,43,-0.1214428676015455
8,67,-0.09271215884679522
1,56,-0.08479974677993744
10,50,-0.06771841073321928
4,64,-0.14040283531722447
0,60,-0.12489564844945113
5,60,-0.10788412895846274
11,59,-0.12861115238623325
7,55,-0.0880982119869465
4,65,-0.12900483955561667
5,61,-0.14639404447795268
0,61,-0.1170593751188952
3,53,-0.10072257180147859
10,51,-0.09109451921305405
6,54,-0.08521139854171379
7,56,-0.1301166164204749
2,60,-0.07918149856099006
10,52,-0.1506650919603334
1,57,-0.06763008701654398
0,62,-0.11243236297130703
7,57,-0.14339486965238424
10,53,-0.12175231219207604
9,44,-0.06817920494178109
4,66,-0.09998119380647918
11,60,-0.08993337258252498
2,61,-0.12945262698959284
10,54,-0.13020673116485001
3,54,-0.10140294003258682
7,58,-0.13445838556074685
1,58,-0.13484045728976798
5,62,-0.09328257989052512
8,68,-0.05734941384013907
10,55,-0.15156172747159022
7,59,-0.09209051175192344
2,62,-0.07963866327422814
7,60,-0.14325463545170544
9,45,-0.09610649117409893
11,61,-0.11536171641122177
0,63,-0.07751253219551997
0,64,-0.15164969198350145
11,62,-0.12733835394437262
0,65,-0.11980399833357024
8,69,-0.12784216129052703
9,46,-0.08578140588895472
10,56,-0.12392580737641616
3,55,-0.03146966305722622
9,47,-0.0644285984666336
8,70,-0.11052808327214504
5,63,-0.09878737489476191
6,55,-0.10540373081744907
0,66,-0.08387743509852003
7,61,-0.08411568505760618
0,67,-0.12290792345285913
2,63,-0.0888443782384409
6,56,-0.12423656945301874
8,71,-0.13779771732641505
4,67,-0.004544018918140186
7,62,-0.1348960426490519
3,56,-0.11435837529305858
11,63,-0.0993726440707391
1,59,-0.0953055182096365
9,48,-0.09368244986681669
8,72,-0.0885801522177931
6,57,-0.06944597491991346
11,64,-0.09569374785806656
5,64,-0.09281290011087799
11,65,-0.12651637276411817
4,68,-0.08168615475628349
6,58,-0.11789956533349592
3,57,-0.10753515093120376
5,65,-0.116112551063854
10,57,-0.08000112825889555
0,68,-0.09839710019866567
2,64,-0.04927564068765142
11,66,-0.14812792928970592
7,63,-0.08589939753832672
9,49,-0.09860891805506214
2,65,-0.1338875555399438
9,50,-0.13623160068514864
8,73,-0.11706622333825102
0,69,-0.07609482905999904
6,59,-0.12267614884851168
7,64,-0.14987488581974626
4,69,-0.10746243751419217
4,70,-0.15074093289598983
0,70,-0.11442114637665231
1,60,-0.1044616909604104
6,60,-0.09926646154031735
0,71,-0.06895451910181116
8,74,-0.08341855698024202
9,51,-0.09154977246415884
0,72,-0.1471838988229291
11,67,-0.10431659377722508
1,61,-0.11539645479234613
8,75,-0.11765525898231581
9,52,-0.10302751673162695
1,62,-0.16694427054505015
7,65,-0.05154422237589108
2,66,-0.09904719164995268
5,66,-0.10428479682688291
0,73,-0.11060167686596188
3,58,-0.03416864196423458
