Episode,Mean Reward
624,-0.11460655226240621
625,-0.11486018445908017
626,-0.11864647709471104
627,-0.11830145411629334
628,-0.11780328483279418
629,-0.1187246769357458
630,-0.11881918959758032
631,-0.11881918959758032
632,-0.11310383355627351
633,-0.11542795551257386
634,-0.11781222480099636
635,-0.1183884634845771
636,-0.11535175414636886
637,-0.0958781822037383
638,-0.11574382100751494
639,-0.10588948111284242
640,-0.11436550343668167
641,-0.11243505618217448
642,-0.11232405605259874
643,-0.11075736339426187
644,-0.10594653520672145
645,-0.11042841079535107
646,-0.11013544355615137
647,-0.10966298127066905
648,-0.10853220671899515
649,-0.10826952388555099
650,-0.11688514659161406
651,-0.1090841554974315
652,-0.1090841554974315
653,-0.11861865325923357
654,-0.10526080859416029
655,-0.10405040353428138
656,-0.08194193514016375
657,-0.09733166478657194
658,-0.10095837122831906
659,-0.10128388975123187
660,-0.08556570253582735
661,-0.10306802881431047
662,-0.10295218917416965
663,-0.10319238383551045
664,-0.11530670781716645
665,-0.12121568230036936
666,-0.10141687278055699
667,-0.12507671956609057
668,-0.10638857251871828
669,-0.10692188265597216
670,-0.10722044132785204
671,-0.1066439791910401
672,-0.11313295812275413
