Environment,Episode,Robustness,Reward,End_Condition
0,0,-0.08105217149544863,-0.08105217149544863,no_reach_no_collision
0,1,-0.09983507802333122,-0.09983507802333122,no_reach_no_collision
0,2,-0.05894045433989685,-0.05894045433989685,no_reach_no_collision
0,3,-0.09897602299109996,-0.09897602299109996,no_reach_no_collision
0,4,-0.11350926215620137,-0.11350926215620137,no_reach_no_collision
0,5,-0.10011385889572419,-0.10011385889572419,no_reach_no_collision
0,6,-0.0868940332494256,-0.0868940332494256,no_reach_no_collision
0,7,-0.08632539101013927,-0.08632539101013927,no_reach_no_collision
0,8,-0.10546796895498027,-0.10546796895498027,no_reach_no_collision
0,9,-0.08715888473431262,-0.08715888473431262,no_reach_no_collision
0,10,-0.13560931564943052,-0.13560931564943052,no_reach_no_collision
0,11,-0.08452787062955595,-0.08452787062955595,no_reach_no_collision
0,12,-0.07965475413470742,-0.07965475413470742,no_reach_no_collision
0,13,-0.06425920237082129,-0.06425920237082129,no_reach_no_collision
0,14,-0.07108660855687551,-0.07108660855687551,reach_no_stay_no_collision
0,15,-0.044811118457170854,-0.044811118457170854,reach_no_stay_no_collision
0,16,-0.025489977339804317,-0.025489977339804317,no_reach_no_collision
0,17,-0.012756339607185262,-0.012756339607185262,reach_no_stay_no_collision
0,18,-0.02081677947347457,-0.02081677947347457,reach_no_stay_no_collision
0,19,-0.01447469649914496,-0.01447469649914496,no_reach_no_collision
0,20,-0.021636522514871175,-0.021636522514871175,reach_no_stay_no_collision
0,21,-0.02853338174947963,-0.02853338174947963,reach_no_stay_no_collision
0,22,-0.0026627060441111704,-0.0026627060441111704,reach_no_stay_no_collision
0,23,-0.029342520683439063,-0.029342520683439063,reach_no_stay_no_collision
0,24,-0.02640362006734012,-0.02640362006734012,reach_no_stay_no_collision
0,25,-0.027209725371950478,-0.027209725371950478,reach_no_stay_no_collision
0,26,-0.022047343226105656,-0.022047343226105656,reach_no_stay_no_collision
0,27,-0.045812419203795765,-0.045812419203795765,reach_no_stay_no_collision
0,28,-0.046142683253269826,-0.046142683253269826,reach_no_stay_no_collision
0,29,-0.06433438910326958,-0.06433438910326958,reach_no_stay_no_collision
0,30,-0.00014147362910063577,-0.00014147362910063577,reach_no_stay_no_collision
0,31,-0.008329414995816669,-0.008329414995816669,reach_no_stay_no_collision
0,32,-0.008320847326824806,-0.008320847326824806,reach_no_stay_no_collision
0,33,-0.017213697417181182,-0.017213697417181182,reach_no_stay_no_collision
0,34,-0.015421890335263363,-0.015421890335263363,reach_no_stay_no_collision
0,35,-0.0112391720857354,-0.0112391720857354,reach_no_stay_no_collision
0,36,-0.030726583243317975,-0.030726583243317975,reach_no_stay_no_collision
0,37,0.005366500618254874,0.005366500618254874,reach_stay_no_collision
0,38,-0.002142367372414588,-0.002142367372414588,reach_no_stay_no_collision
0,39,0.000731205590866861,0.000731205590866861,reach_stay_no_collision
0,40,0.004808369483897209,0.004808369483897209,reach_stay_no_collision
