Environment,Episode,Robustness,Reward,End_Condition
0,0,-0.090519666680864,-0.028780142,no_part_completed
0,1,-0.07813064161836794,-0.07813064,first_part_completed_but_not_second
0,2,-0.05702947221503171,-0.05702947,first_part_completed_but_not_second
0,3,-0.010768039483536797,-0.010768039,first_part_completed_but_not_second
0,4,-0.016854103379074285,-0.016854104,first_part_completed_but_not_second
0,5,-0.017737559672508663,-0.01773756,first_part_completed_but_not_second
0,6,-0.013637269667118753,-0.034225155,no_part_completed
0,7,-0.013963073661530982,-0.0139630735,first_part_completed_but_not_second
0,8,-0.08174122424847843,-0.00956459,no_part_completed
0,9,-0.0128516447639394,-0.012851644,first_part_completed_but_not_second
0,10,-0.07591849806326262,-0.014723836,no_part_completed
0,11,-0.017547924186325458,-0.017547924,first_part_completed_but_not_second
0,12,-0.017969983933625526,-0.017969985,first_part_completed_but_not_second
0,13,-0.01764115965332192,-0.017641159,first_part_completed_but_not_second
0,14,-0.018338891879831107,-0.018338893,first_part_completed_but_not_second
0,15,-0.0520909808637858,-0.00363986,no_part_completed
0,16,-0.013418432491242149,-0.013418432,first_part_completed_but_not_second
0,17,-0.01696914532783354,-0.016969146,first_part_completed_but_not_second
0,18,-0.01867782634158639,-0.018677827,first_part_completed_but_not_second
0,19,-0.0164713242116513,-0.016471324,first_part_completed_but_not_second
0,20,-0.015505287587610349,-0.015505288,first_part_completed_but_not_second
0,21,-0.01574750278587743,-0.015747502,first_part_completed_but_not_second
0,22,-0.018267259253890188,-0.018267259,first_part_completed_but_not_second
0,23,-0.01837813276374381,-0.018378133,first_part_completed_but_not_second
0,24,-0.0163351068745537,-0.016335107,first_part_completed_but_not_second
0,25,-0.049105727535134994,-0.005141851,no_part_completed
0,26,-0.01693260968193545,-0.01693261,first_part_completed_but_not_second
0,27,-0.012075448148886678,-0.012075448,first_part_completed_but_not_second
0,28,-0.016005191079829926,-0.016005192,first_part_completed_but_not_second
0,29,-0.01962696790194456,-0.019626968,first_part_completed_but_not_second
0,30,-0.01901254918943323,-0.01901255,first_part_completed_but_not_second
0,31,-0.018723355358075754,-0.018723356,first_part_completed_but_not_second
0,32,-0.045982099310153804,-0.004597517,no_part_completed
0,33,-0.01851552457407763,-0.018515525,first_part_completed_but_not_second
0,34,-0.018445233322555547,-0.018445233,first_part_completed_but_not_second
0,35,-0.016026132254390618,-0.016026132,first_part_completed_but_not_second
0,36,-0.017306499602102437,-0.0173065,first_part_completed_but_not_second
0,37,-0.018585036109332376,-0.018585036,first_part_completed_but_not_second
0,38,-0.018216649768977314,-0.01821665,first_part_completed_but_not_second
0,39,-0.019545821482955753,-0.019545821,first_part_completed_but_not_second
0,40,-0.01882178493372297,-0.018821785,first_part_completed_but_not_second
0,41,-0.019313052338270024,-0.019313052,first_part_completed_but_not_second
0,42,-0.019027362324342986,-0.019027362,first_part_completed_but_not_second
0,43,-0.01791720837349552,-0.017917208,first_part_completed_but_not_second
0,44,-0.01761075178252786,-0.017610751,first_part_completed_but_not_second
0,45,-0.011953483455871328,-0.011953483,first_part_completed_but_not_second
0,46,-0.013118956568142402,-0.013118956,first_part_completed_but_not_second
0,47,-0.015218724622583845,-0.0152187245,first_part_completed_but_not_second
0,48,-0.009779826767061553,-0.009779827,first_part_completed_but_not_second
0,49,-0.014953794515361989,-0.014953795,first_part_completed_but_not_second
0,50,-0.011395063918091185,-0.011395064,first_part_completed_but_not_second
0,51,-0.045510316217747926,-0.008468668,no_part_completed
0,52,-0.012622247763644722,-0.012622247,first_part_completed_but_not_second
0,53,-0.015662090862087898,-0.01566209,first_part_completed_but_not_second
0,54,-0.01673948649971587,-0.016739486,first_part_completed_but_not_second
0,55,-0.018482635512576333,-0.018482635,first_part_completed_but_not_second
0,56,-0.01028086834567052,-0.010280868,first_part_completed_but_not_second
0,57,-0.007162145899373491,-0.007162146,first_part_completed_but_not_second
0,58,-0.004090721174287215,-0.0040907213,first_part_completed_but_not_second
0,59,-0.009289171021032583,-0.009289171,first_part_completed_but_not_second
0,60,-0.004473967576082026,-0.0044739675,first_part_completed_but_not_second
0,61,-0.005587136432412227,-0.0055871364,first_part_completed_but_not_second
